book_id,title,publication_year,average_rating,genre
2055963,The Winter Of The World,2008,4.29,POETRY
549612,There's a Hole in My Sidewalk: The Romance of Self-Discovery,1994,4.24,POETRY
8076313,Remember to Wave,2010,4.17,POETRY
19375787,Under Cassiopeia,2013,3.56,POETRY
17667229,الإنيادة-الجزء الأول,2011,4.12,POETRY
7737522,Measuring the Dark,2009,4.88,POETRY
1926614,The Early Motion: Drowning with Others / Helmets,1981,3.83,POETRY
18661581,أحاديث في غرفة مغلقة,1978,3.62,POETRY
16129736,ذئب متربص,2008,3.76,POETRY
31280960,The Battle-Pieces of Herman Melville,1963,3.64,POETRY
35274713,Like Ash in the Air after Something Has Burned,2017,4.60,POETRY
6707919,رباعیات حکیم عمر خیام / Rubaiyat of Omar Khayyam,1373,4.18,POETRY
353287,Annotations,1995,4.27,POETRY
22733645,La chica de Los Planetas,2014,3.28,POETRY
16000411,x,2013,4.13,POETRY
2344751,Hamlet,1996,4.01,POETRY
8618508,Inferno,2009,3.99,POETRY
27276094,Zen Master Poems,2016,4.19,POETRY
2975953,Heroides,1971,4.10,POETRY
265567,Love: The Joy That Wounds: The Love Poems of Rumi,2006,3.94,POETRY
436605,"The Waste Land, Prufrock and Other Poems",1998,4.20,POETRY
14059269,So Below,2012,4.25,POETRY
17761879,Holy Luck,2013,4.19,POETRY
90662,William Carlos Williams: Selected Poems,2004,4.15,POETRY
220005,Teaching with Fire: Poetry That Sustains the Courage to Teach,2003,4.29,POETRY
1471142,Insect Country,2007,4.43,POETRY
154443,Some of the Dharma,1997,3.91,POETRY
18405178,Malala: Poems for Malala Yousafzai,2013,4.05,POETRY
12600397,A Map Predetermined and Chance,2011,3.79,POETRY
480862,Pity the Drowned Horses,2005,4.05,POETRY
6335957,Areas of Fog,2009,4.54,POETRY
387438,The Canterbury Tales: The First Fragment,1996,3.48,POETRY
117287,Shakespeare's Sonnets and Poems,1988,4.23,POETRY
10189960,William Shakespeare: Selected Poems,2010,4.34,POETRY
1106704,"This Waiting for Love: Helene Johnson, Poet of the Harlem Renaissance",2011,4.48,POETRY
13142327,Магазин за обли камъчета,2011,4.24,POETRY
1366815,Poems in Prose,1999,3.91,POETRY
4496160,The Armies Of The Moon,1972,3.87,POETRY
1098049,Self-Portrait in a Convex Mirror,1976,4.09,POETRY
1220787,Plum,2003,4.21,POETRY
375291,Burning With a Vision: Poetry of Science and the Fantastic,"",4.11,POETRY
23877252,The Jumblies (Picture Storybooks),"",4.14,POETRY
10028483,Poesie in inglese,1971,3.92,POETRY
138167,The Tower,2004,4.20,POETRY

