book_id,title,publication_year,average_rating,genre
1021636,Judge Rabbit and the Tree Spirit: A Folktale from Cambodia/Bilingual in English and Khmer,1991,3.94,CHILDREN
6963441,One Candle,2002,4.11,CHILDREN
10134737,Nalle Puh,1991,4.34,CHILDREN
3258357,Science on the Loose: Amazing Activities and Science Facts You'll Never Believe,2008,4.57,CHILDREN
1653655,"Swindle (Swindle, #1)",2008,3.94,CHILDREN
262054,Flutterby,1995,4.19,CHILDREN
19323539,The Whites of Their Eyes (Benjamin Pratt and the Keepers of the School Book 3),"",4.08,CHILDREN
22599691,The Possible Police,2014,4.07,CHILDREN
7174624,"Rip Van Winkle and Other Stories, with eBook",2008,3.59,CHILDREN
31147002,Laura Monster Crusher,2017,3.80,CHILDREN
21166109,A Mama for Owen,"",4.25,CHILDREN
511527,Double Act,2006,3.69,CHILDREN
6105445,Zahrada,2008,4.69,CHILDREN
8445285,Creepy Urban Legends,2010,3.41,CHILDREN
11898454,First Encyclopedia of Science,2011,4.17,CHILDREN
18924163,The Little Bleeble,"",4.08,CHILDREN
9476783,Donovan's Big Day,2011,4.03,CHILDREN
2978159,"The Castle of Adventure (Adventure Series, #2)","",4.10,CHILDREN
2861160,Crazy Lady!,1993,3.64,CHILDREN
10515518,The Elves and The Shoemaker,1965,4.00,CHILDREN
131701,"The Mystery of Hermit Dan  (Liza, Bill & Jed Mysteries #5)",2005,3.89,CHILDREN
6062520,Just So Stories,2009,4.10,CHILDREN
904935,"El Capitán Calzoncillos y la feroz batalla contra el Niño Mocobiónico 1a Parte: La noche de los Mocos Vivientes: (Spanish language edition of Captain Underpants and the Big, Bad Battle of the Bionic Booger Boy Part 1: The Night of the Nasty Nostril Nug...",2005,4.12,CHILDREN
13223440,The Little Polar Bear Lars and the Husky Pup,2012,3.78,CHILDREN
16102853,"Beezus and Ramona (Ramona, #1)",2009,3.97,CHILDREN
4588982,Trains,1987,3.61,CHILDREN
27293820,Somebody Cares: A Guide for Kids Who Have Experienced Neglect,2016,4.00,CHILDREN
42370,Los Cien Vestidos,"",4.07,CHILDREN
27071350,Kidding Around NYC: For Kids Who Want the Inside Track on the City,2015,3.87,CHILDREN
125621,"Three Shocking Tales of Terror (Goosebumps Triple Header, #1)",1997,3.97,CHILDREN
23282216,Crane Boy,2015,3.88,CHILDREN
434393,Orchard's Little Blue Book Of Nursery Rhymes,1998,5.00,CHILDREN
1038653,Fox in a Trap,1990,3.47,CHILDREN
24778278,Седем хайдути и едно магаре,2014,4.17,CHILDREN
12160331,"Black (Black, #1)",2006,3.63,CHILDREN
13642615,Hark! A Shark!: All About Sharks,"",4.05,CHILDREN
9727059,I Spy an Egg in a Nest,2011,3.47,CHILDREN
19156005,Hunters of the Great Forest,2014,3.91,CHILDREN
7716306,Robin Klein's Crookbook,1987,3.33,CHILDREN
117212,Rooster's Off to See the World,2002,3.90,CHILDREN
6833177,Spider Sense Spider-Man: Spider-Man versus the Green Goblin,2009,3.58,CHILDREN
6418813,"Star of the Week: A Story of Love, Adoption, and Brownies with Sprinkles",2009,3.81,CHILDREN
9007884,Boy Who Bit Picasso,2010,4.05,CHILDREN
20609075,Digger and Daisy Go to the Doctor,2014,3.28,CHILDREN
18165062,An Octopus in a Strange Land,2013,3.80,CHILDREN
26325259,Pupsy`s Birthday,"",3.20,CHILDREN
18431753,Little Bird Takes a Bath,2015,3.31,CHILDREN
1910127,Gabby (Serendipity Books),1983,4.21,CHILDREN
25892307,I am Helen Keller,"",4.49,CHILDREN
4908114,The Red Shoes,2008,3.76,CHILDREN
2855493,Peter and the Starcatchers,2004,4.02,CHILDREN
19264179,The Pilgrim Adventure,"",3.68,CHILDREN
16077790,The Story of Ferdinand,1977,4.35,CHILDREN
18318272,"Game Night Parties: Planning a Bash That Makes Your Friends Say ""Yeah!""",2014,3.00,CHILDREN
30158888,Danger! Tiger Crossing #1,"",3.58,CHILDREN
808658,Tears and Tantrums: What to Do When Babies and Children Cry,1998,4.14,CHILDREN
13560993,L'année magique des bonhommes de neige,2011,3.97,CHILDREN
3872949,"Artur e os Minimeus (Artur, #1)",2004,3.58,CHILDREN
615277,Clifford To The Rescue,2000,3.74,CHILDREN
3275221,Roland the Minstrel Pig,1968,3.87,CHILDREN
29371725,Ferry Tail,"",3.33,CHILDREN
4472947,Petronella,1973,4.46,CHILDREN
11097476,In My Ocean,2011,3.83,CHILDREN
13588380,Royal Princess Academy: Dragon Dreams,2012,4.24,CHILDREN
15998970,مارتین پبل,2010,4.54,CHILDREN
7982100,The Happy Prince & Other Tales,2009,4.13,CHILDREN
11501097,Tigers/Los Tigres,2004,4.00,CHILDREN
3272030,"Bad Hare Day (Goosebumps, #41)",1996,3.37,CHILDREN
1129722,"Treasure Diver (Choose Your Own Adventure, #32)",1984,3.52,CHILDREN
5187830,From Seed to Maple Tree: Following the Life Cycle,2008,4.00,CHILDREN
17885894,The Marvelous Land of Oz,2009,3.83,CHILDREN
17267938,A Place for Turtles,2013,4.15,CHILDREN
12925444,Amelia Writes Again,2012,4.06,CHILDREN
19487195,Paddington At Large,"",4.15,CHILDREN
1572887,Huckleberry Finn,2007,3.88,CHILDREN
290328,"My Ho-Ho-Horrible Christmas (Full House: Michelle, #17)",1997,3.66,CHILDREN
7720829,The All-American Jump and Jive Jig,2010,2.81,CHILDREN
2089846,Snail Mail No More,2000,3.78,CHILDREN
7824300,Bailey's Day,2010,3.14,CHILDREN
10700330,Bear Feels Scared,2011,4.23,CHILDREN
2010423,Poison Island,2008,3.86,CHILDREN
13425992,The Avengers: The S.H.I.E.L.D. Files,2012,3.04,CHILDREN
15795133,Hello Baby: Animals,2013,3.91,CHILDREN
8895958,My Mum Has X Ray Vision,2010,3.80,CHILDREN
419409,"Green Grass of Wyoming (Flicka, #3)",2004,4.19,CHILDREN
17838009,Un camper color formaggio,2000,4.01,CHILDREN
7816358,If I were a giraffe,"",4.18,CHILDREN
9666843,"California Schemin' (Nancy Drew: Girl Detective, #45; Malibu Mayhem Trilogy, #1)",2011,3.91,CHILDREN
873743,The Midnight Folk,"",3.85,CHILDREN
13235918,On Board the Titanic,2012,3.44,CHILDREN
25221593,Έβερεστ,2007,4.00,CHILDREN
190674,The Kite Fighters,2002,3.90,CHILDREN
16174916,Standing in for Lincoln Green,2013,2.98,CHILDREN
801885,The Fire Engine Book (Little Golden Book),"",4.13,CHILDREN
608412,"The Holly Joliday (Judy Moody & Stink, #1)",2007,4.06,CHILDREN
7019483,Grandfather's Journey,"",4.12,CHILDREN
900067,Bears in the Night,1971,4.13,CHILDREN
23514105,Dos años de vacaciones,"",3.99,CHILDREN
16251267,Meerkat Madness,2013,3.78,CHILDREN
23673064,Kadrin päiväkirja,2014,3.79,CHILDREN
816170,"Mouse, Look Out!",1998,3.95,CHILDREN
2169533,Stone Soup,1947,4.23,CHILDREN
1773432,Stems,2006,3.78,CHILDREN
736362,The Little Red Hen,2003,3.72,CHILDREN
1052804,Old Yeller,"",4.06,CHILDREN
8934546,"The Baby-Led Weaning Cookbook: 130 Easy, Nutritious Recipes That Will Help Your Baby Learn to Eat (and Love!) a Variety of Solid Foods—and That the Whole Family Will Enjoy",2011,3.92,CHILDREN
662788,Seven Little Monsters,1987,4.09,CHILDREN
24795917,"Please Share, Aphrodite!",2015,3.73,CHILDREN
821099,"The Story Girl (The Story Girl, #1)","",3.97,CHILDREN
839564,"The Fortune Teller's Secret (Nancy Drew, #121)",1994,3.83,CHILDREN
1930714,"Be Careful, Mr. Frumble!",1990,3.88,CHILDREN
7661593,Rose Blanche,2011,4.16,CHILDREN
9239451,La llamada de la selva,2000,3.83,CHILDREN
28251384,ABC: The Alphabet from the Sky,2016,3.95,CHILDREN
33222487,Björnen som inte var där,2016,4.01,CHILDREN
169413,Eggs,2007,3.61,CHILDREN
11254250,"Cabin Fever (Diary of a Wimpy Kid, #6)",2011,4.21,CHILDREN
651866,The Story of Dr. Dolittle,2004,3.98,CHILDREN
18529089,"Anne balettikoulussa (Anne, #2)",1991,4.07,CHILDREN
18730884,La fête de la tomate,2012,3.83,CHILDREN
22749749,Whose Shoe?,2015,3.42,CHILDREN
13426032,Cinderella Smith,2012,3.83,CHILDREN
1000121,Flambards,1989,4.06,CHILDREN
2343553,"Time Stops for No Mouse (The Hermux Tantamoq Adventures, #1)","",3.87,CHILDREN
819076,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",2006,4.53,CHILDREN
6395238,"Fire Truck To The Rescue! (City Adventures, #1)",2009,3.90,CHILDREN
22083070,Rock 'n' Roll Princesses Wear Black,2014,4.63,CHILDREN
3267627,Stephanie's Ponytail,1996,4.26,CHILDREN
15927564,Penguin Cha-Cha,2013,3.69,CHILDREN
17671883,Liar & Spy,"",3.81,CHILDREN
1834812,The Wind in the Willows,1998,3.98,CHILDREN
20531476,Raganiukė,2002,4.18,CHILDREN
327270,The Two-Thousand-Pound Goldfish,2000,3.42,CHILDREN
27876456,Piper Green and the Fairy Tree: The Sea Pony,2016,4.13,CHILDREN
1787258,The Grasshopper's Song: An Aesop's Fable Revisited,2008,3.31,CHILDREN
18608079,Grandpa's Third Drawer: Unlocking Holocaust Memories,2014,3.75,CHILDREN
1583032,Who's Hiding?,"",4.22,CHILDREN
1274349,The Mona Lisa Mystery,"",4.06,CHILDREN
2951352,All But Alice,1992,3.90,CHILDREN
4444185,"Brand-New Pencils, Brand-New Books",2005,3.95,CHILDREN
1241382,The Trees Kneel at Christmas,"",3.76,CHILDREN
13419347,"Poetry, Reading Guide, & Indexes (The New Junior Classics: The Young Folks Shelf of Books #10)",1938,4.67,CHILDREN
10282818,Der Dachs hat heute schlechte Laune!,2009,4.15,CHILDREN
17594073,Pandamonium at Peek Zoo. Kevin Waldron,2013,3.60,CHILDREN
1192629,Barn Raising,2002,3.65,CHILDREN
6313281,Doodledum Dancing,2010,3.64,CHILDREN
412678,"Buried Treasure (Sweet Valley Twins, #11)",1988,3.45,CHILDREN
457563,Maya's World: Mikale of Hawaii,2004,4.16,CHILDREN
1591443,"Ready or Not, Dawdle Duckling",2005,3.30,CHILDREN
978326,Loser,"",3.73,CHILDREN
6914323,Wee Sing Christmas Book,1989,4.25,CHILDREN
371125,"The Ghost at Dawn's House (The Baby-Sitters Club, #9)",1996,3.70,CHILDREN
1416759,I Lost My Bear,1998,3.84,CHILDREN
18077916,What in the World?,2014,4.00,CHILDREN
3297896,A Year of Japanese Festivals,"",2.50,CHILDREN
233905,Imagine,1990,4.24,CHILDREN
16386801,More,2012,3.98,CHILDREN
1984362,"One City, Two Brothers",2007,3.95,CHILDREN
744192,Wise Words,2011,4.32,CHILDREN
1223119,Elmer,1989,4.22,CHILDREN
1413701,Five Minutes' Peace,2006,4.23,CHILDREN
22574164,Noah's Voyage,2015,4.67,CHILDREN
2418590,Bloom! A Little Book About Finding Love,"",3.69,CHILDREN
7913668,Aldwyn's Academy: A Companion Novel to A Practical Guide to Wizardry,2010,3.67,CHILDREN
239414,The Adventures of Captain Underpants - Collectors' Edition,2005,3.86,CHILDREN
17188336,Quem soltou o Pum?,2010,4.11,CHILDREN
736365,The Little Red Hen: An Old Fable,2006,3.89,CHILDREN
3519532,"Encyclopedia Brown Carries On (Encyclopedia Brown, #14)",1980,3.91,CHILDREN
