book_id,title,publication_year,average_rating,genre
21800609,"The Sentinel (Vengeance of Memory, #1)",2012,3.87,MYSTERY
23162865,Defenseless,2014,3.90,MYSTERY
7293877,"Пелагия и белый бульдог (Sister Pelagia Mysteries, #1)","",3.70,MYSTERY
2681409,"Monster (Alex Delaware, #13)",2008,3.90,MYSTERY
30535794,"The Invasion of Heaven (The Newirth Mythology, #1)",2016,3.80,MYSTERY
19210971,Tote kehren nicht zurück: Mitchell & Markbys elfter Fall,"",3.75,MYSTERY
13259323,Icefall (Dane Maddock #4),2011,4.01,MYSTERY
27998780,"The Angel of Vengeance - The Most Gruesome Series on the Market  (A Glimpse into Hell, book 1)",2013,4.18,MYSTERY
23176231,Paw Enforcement,2014,3.75,MYSTERY
10397369,No Lesser Plea (The Butch Karp and Marlene Ciampi Series),"",3.85,MYSTERY
20565383,"Nollapiste (NUMA Files, #11)",2014,3.97,MYSTERY
747319,Dangerous In Love,2004,3.88,MYSTERY
20430008,The Mysterious Affair at Styles (annotated),"",3.98,MYSTERY
21878709,Festive in Death: In Death Series: Book 39,"",4.26,MYSTERY
23124602,"The Boy with the Painful Tattoo (Holmes & Moriarity, #3)","",4.27,MYSTERY
19434550,USA Noir: Best of the Akashic Noir Series,"",3.70,MYSTERY
6539908,True Colours: Lauren Huxley and her family from tragedy to triumph,2009,4.28,MYSTERY
15802753,The Next Time You See Me,2013,3.43,MYSTERY
16226138,Headley and I,2012,3.61,MYSTERY
219415,"Reborn (Adversary Cycle, #4)",1990,3.90,MYSTERY
15777299,Ο φάρος,2007,3.80,MYSTERY
28429040,De Augurkenkoning,2010,3.58,MYSTERY
26045673,Wood's Relic: An Early Mac Travis Adventure (Early Mac Travis Adventures Book 1),2014,3.81,MYSTERY
17436873,"Devil with a Gun (Dixie Flynn Mystery, #2)",2013,4.29,MYSTERY
9883223,"Medical Error (Prescription for Trouble, #2)",2010,3.75,MYSTERY
34997361,Shatter,"",4.45,MYSTERY
2236822,The Ancient Rain,2008,3.26,MYSTERY
29593474,Deadly Dunes (A Mac McClellan Mystery Book 3),"",4.44,MYSTERY
29082125,"The Caller (Robert Hunter, #8)","",4.43,MYSTERY
29561738,La chica que lo tenía todo,2016,3.48,MYSTERY
6347342,"Air Time (Charlotte McNally, #3)",2009,3.87,MYSTERY
23211544,The Bullet,"",3.68,MYSTERY
505778,"The Eye of the Abyss (Franz Schmidt, #1)",2003,3.96,MYSTERY
13566085,The Light Keeper's Legacy (Chloe Ellefson Mystery #3),2012,3.75,MYSTERY
19220848,Shades of Grey,"",3.65,MYSTERY
1293720,"Blind Run (Charlie Muffin, #6)",1987,4.03,MYSTERY
18505760,Second Watch: A J. P. Beaumont Novel,2014,4.15,MYSTERY
16001905,"The Haunted Housewives of Allister, Alabama (Cleo Tidwell Paranormal Mystery, #1)",2012,4.35,MYSTERY
23245161,"Vražedný chlad (Chief Inspector Armand Gamache, #2)",2014,4.11,MYSTERY
11185746,"Dead Case in Deadwood (Deadwood, #3)",2012,4.18,MYSTERY
6289158,Ricochet,"",3.97,MYSTERY
18373403,"Hunt at World's End (Gabriel Hunt, #3)",2014,3.63,MYSTERY
12625576,Noho,2011,3.92,MYSTERY
15734576,I'll Catch You,2012,2.88,MYSTERY
18520005,Black Water Creek,2013,4.03,MYSTERY
964452,The Devil's Home on Leave,2007,3.86,MYSTERY
2616540,Nate the Great and the Crunchy Christmas,1996,3.86,MYSTERY
28925213,The Stranger Game,2016,3.87,MYSTERY
13765163,The Mysterious Death of Miss Austen,2012,3.47,MYSTERY
7108468,House of Fallen Trees,2009,3.67,MYSTERY
15775030,"Fifth Victim (Charlie Fox Thriller, #9)",2012,4.17,MYSTERY
35169524,The Territory of Lies,"",4.42,MYSTERY
14325652,Resolution,2011,4.06,MYSTERY
17191660,"Покушението (Джак Ричър, #6)",2003,4.16,MYSTERY
25518073,"Skin Tight (Mick Stranahan, #1)",2004,3.96,MYSTERY
12918218,The Family Corleone,2012,3.87,MYSTERY
6944826,Night Shift,2009,2.94,MYSTERY
7110084,The Woman in White,2008,3.98,MYSTERY
23119374,Killing Ashish Karve : An Inspector Saralkar Mystery,2014,3.68,MYSTERY
13457684,A Circle in the Woods,2012,3.34,MYSTERY
2362372,The Raymond Chandler Omnibus,1964,4.49,MYSTERY
498703,"Murder at the FBI (Capital Crimes, #6)",1986,3.70,MYSTERY
22424899,"Calamity Jayne and the Trouble with Tandems (Calamity Jayne, #7)",2014,4.33,MYSTERY
21407637,Dangerous Games: Volume 3 of Don't Close Your Eyes,"",4.59,MYSTERY
28695591,Imperfect Truth,2016,3.08,MYSTERY
26803403,"Що впало, те пропало (Bill Hodges Trilogy, #2)",2015,4.03,MYSTERY
18730732,Babes in Gangland,2013,4.44,MYSTERY
18655356,Rush,2013,3.54,MYSTERY
8430188,Journey to Die for (A Something to Die for Mystery #6),2010,3.45,MYSTERY
32710780,"The 39 Steps (Richard Hannay, #1)",2017,3.60,MYSTERY
32074197,D. E. S. E. O.,2016,3.75,MYSTERY
20768980,Hidden in Plain View,2014,4.17,MYSTERY
6471936,"Muerte en Estambul (Kostas Jaritos, #6)",2009,3.58,MYSTERY
18749814,Unleashed,2013,3.97,MYSTERY
18168733,Masaryk Station,"",3.94,MYSTERY
22294845,Salt,"",3.44,MYSTERY
202182,In The Presence of Enemies,1994,4.06,MYSTERY
6552834,Totally Killer: A Novel,2009,3.61,MYSTERY
13193379,Mrs. McGinty's Dead,1964,3.81,MYSTERY
13191342,The Postcard Killers,2010,3.78,MYSTERY
12420573,Avenging Annabelle,"",3.66,MYSTERY
875212,A Little Death,2000,3.17,MYSTERY
24835047,Golgotha,"",3.77,MYSTERY
30348048,The Helland Reckoning,"",3.92,MYSTERY
20346011,"Beyond Revenge (Ransom, #2)",2014,3.94,MYSTERY
1492554,"Misteri Kalung Curian (Pasukan Mau Tahu, #5)",1982,3.94,MYSTERY
29621640,"Monster, Volume 07: Richard (Naoki Urasawa's Monster, #7)",2013,4.43,MYSTERY
23792751,The North Country Confessional,2014,3.74,MYSTERY
17162762,Every Crooked Nanny,2013,3.64,MYSTERY
2942664,The Black Tower,2008,3.74,MYSTERY
1703107,The Gold-Bug,"",3.77,MYSTERY
25404447,The House of Susan Lulham,2016,3.97,MYSTERY
14760878,"The Holmes-Dracula File (Dracula Series, #2)",1978,3.81,MYSTERY
6357354,Too Close to Home,2009,3.98,MYSTERY
23129294,"Mexican Heat (Nick Woods, #2)","",3.84,MYSTERY
15843215,The Chase,2013,3.74,MYSTERY
20766773,Venom (Thriller in Paradise #3),"",3.76,MYSTERY
8718533,Drug Lord: The Life and Death of a Mexican Kingpin - A True Story,2010,4.10,MYSTERY
18878070,"Death by Prophecy (Connor Hawthorne, #3)","",4.10,MYSTERY
25000154,Angels of Death: Disturbing Real-Life Cases of Nurses and Doctors Who Kill,"",3.56,MYSTERY
1005680,"Basil of Baker Street (Basil of Baker Street, #1)",1989,3.93,MYSTERY
176379,"Cypress Grove (Turner, #1)","",3.50,MYSTERY
1105464,Murder at the Savoy,2007,3.88,MYSTERY
34761762,"Vicious Circle (Joe Pickett, #17)",2017,4.26,MYSTERY
455764,Audrey Rose,1984,3.86,MYSTERY
15852665,The Hot Spot,2012,4.03,MYSTERY
5973638,Mind's Eye,2009,3.61,MYSTERY
31376671,Closer by Morning,"",3.68,MYSTERY
6321291,Cidade Escaldante,2007,3.94,MYSTERY
34042746,The Chemist,"",3.69,MYSTERY
519082,Mother of the Bride,1999,3.67,MYSTERY
13550562,The Pale Horse,2002,3.75,MYSTERY
31448006,Ghost Story,"",3.95,MYSTERY
17978166,The Black-Eyed Blonde: A Philip Marlowe Novel,2014,3.48,MYSTERY
15704622,Avatar,"",3.00,MYSTERY
8432594,"The Hunter (Parker, #1)","",4.06,MYSTERY
11435767,The Cut,2011,3.70,MYSTERY
17452236,Misteri Karibia,2013,3.78,MYSTERY
9787899,Decked with Folly (Pennyfoot Hotel #17),"",3.75,MYSTERY
17236916,Hypnotizér,2011,3.64,MYSTERY
10807269,The German,2011,4.15,MYSTERY
1260972,The Vets,1994,3.96,MYSTERY
755204,"Tokyo Year Zero (Tokyo Trilogy, #1)",2007,3.28,MYSTERY
17927376,"Inferno (Robert Langdon, #4)",2013,3.81,MYSTERY
17332010,Die Rache des Chamäleons,2013,2.38,MYSTERY
23879898,The Corpse Bridge: A Cooper  Fry Mystery,2015,3.84,MYSTERY
11877364,O Executor,2011,3.78,MYSTERY
23160462,"Miranda Warning (A Murder in the Mountains, #1)",2014,4.06,MYSTERY
10519728,"Strike Force (Patrick McLanahan, #13)",2009,3.99,MYSTERY
10911472,Chasing the Devil: A Dorothy Parker Mystery,2010,4.25,MYSTERY
9659460,The Cavalier of the Apocalypse,2009,3.69,MYSTERY
27281091,De helderziende gravin,1979,3.99,MYSTERY
3045990,Illegal Guilt,2007,2.00,MYSTERY
13032349,The Bigamist,"",3.46,MYSTERY
23161136,"Sterf twee keer (Rizzoli & Isles, #11)",2014,4.16,MYSTERY
32622309,Gone Without a Trace,2017,3.68,MYSTERY
8881076,Harvest,1996,4.09,MYSTERY
29634046,Confessions of a Celebrity Bodyguard,"",4.18,MYSTERY
9677964,Boek der doden (Will Piper #1),2010,3.74,MYSTERY
32861163,Die Überfahrt,2017,3.49,MYSTERY
16287470,Suspect,2013,4.14,MYSTERY
13752505,Guilt,2012,3.96,MYSTERY
150450,"Blackfly Season (John Cardinal and Lise Delorme Mystery, #3)",2006,3.72,MYSTERY
6899114,Mass Killers: Compelled To Destroy,"",3.33,MYSTERY
30688152,"A Cold Tomorrow (Point Pleasant, #2)",2016,4.30,MYSTERY
919291,"Shadows on the Ivy (Antique Print, #3)",2004,3.57,MYSTERY
18530555,"Chopping Spree (A Goldy Bear Culinary Mystery, #11)",2008,3.84,MYSTERY
16058547,"Biblioteka mrtvih (Will Piper, #1)",2012,3.74,MYSTERY
772453,Aunt Dimity's Christmas  (Aunt Dimity #5),1999,3.98,MYSTERY
13344665,Hard Knocks,2012,3.32,MYSTERY
25616385,"NOTA (NOTA, #1)",2015,3.69,MYSTERY
7520145,A Final Kiss,2014,3.78,MYSTERY
17192347,Anna Märklin's Family Chronicles,2012,3.71,MYSTERY
3829304,How to Write Mysteries,1989,3.65,MYSTERY
23648021,Knitting Bones,2009,3.78,MYSTERY
18917920,"Beware This Boy (Detective Inspector Tom Tyler, #2)","",3.65,MYSTERY
18891111,"Natural Causes (Inspector McLean, #1)","",3.83,MYSTERY
22249052,The Darkest Hour: An Ella Marconi Novel 2,"",3.88,MYSTERY
32502,"Angels Flight (Harry Bosch, #6; Harry Bosch Universe, #7)",2000,4.13,MYSTERY
23354059,"Hodvábnik (Cormoran Strike, #2)",2015,4.04,MYSTERY
33791152,"Bonded: Mingo McCloud, #3","",4.13,MYSTERY
15818157,The Body in the Boudoir,2013,3.60,MYSTERY
19145861,"The Diggers Rest Hotel (Charlie Berlin, #1)","",3.77,MYSTERY
32058978,Caramel Glazed Murder (Donut Hole Mystery #19),"",4.24,MYSTERY
28487354,Special Commission,2016,3.50,MYSTERY
21051423,The Lambs Lane Affair (A Sherlock Holmes Uncovered Novel),"",4.03,MYSTERY
991516,Disparu à jamais,2004,4.10,MYSTERY
34606321,"The Trespasser (Dublin Murder Squad, #6)","",3.97,MYSTERY
26021833,Raspberry Creme Murder (A Frosted Love Cozy Mystery #14),"",4.25,MYSTERY
924496,Play To The End,2004,3.61,MYSTERY
13170669,"Rekindling Motives (A Jolie Gentil Cozy Mystery, #2)",2011,3.92,MYSTERY
18814151,Honeymoon,"",3.81,MYSTERY
26151726,Head of State: The Bestselling Brexit Thriller,"",2.96,MYSTERY
25828709,The God's Eye View,2016,3.85,MYSTERY
25207168,"The Lady in Pink (Deadly Ever After, #2)",2015,4.07,MYSTERY
14854026,Die Auserwählten,2011,3.51,MYSTERY
10352841,The Curious Appearance of Mr. Fiddlewitz,"",2.33,MYSTERY
31566352,"The Killings at Badger's Drift (Chief Inspector Barnaby, #1)",2016,3.94,MYSTERY
726903,Key Lardo: A Chet Gecko Mystery,2007,3.89,MYSTERY
27258801,"Pop Goes the Weasel (Helen Grace, #2)",2015,4.13,MYSTERY
19051536,Bouncer (A Fox & Thayne Murder Mystery Book 1),"",3.80,MYSTERY
31213155,"Worthy of Trust and Confidence  (Agent O’Connor, #2)",2017,4.18,MYSTERY
21811195,"The Day Job Is Murder (McKinley Mysteries, #1)",2014,3.52,MYSTERY
317375,December,1996,4.03,MYSTERY
